Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AMD,NVDA,TSM,AMD,NVDA,TSM,AMD,NVDA,TSM,AMD,NVDA,TSM,AMD,NVDA,TSM,AMD,NVDA,TSM
Date,,,,,,,,,,,,,,,,,,
2024-05-16,162.6199951171875,94.35124969482422,151.75125122070312,162.6199951171875,94.35900115966797,152.22999572753906,168.05999755859375,95.81900024414062,155.05999755859375,159.89999389648438,94.10299682617188,152.2100067138672,160.9199981689453,94.91000366210938,154.10000610351562,76726700,323952000,13394100
2024-05-17,164.47000122070312,92.47139739990234,151.20298767089844,164.47000122070312,92.47899627685547,151.67999267578125,169.72000122070312,94.73999786376953,154.0,162.32000732421875,91.80599975585938,150.83999633789062,168.42999267578125,94.36900329589844,154.0,65944400,359691000,7711200
2024-05-20,166.3300018310547,94.772216796875,153.06710815429688,166.3300018310547,94.77999877929688,153.5500030517578,168.49000549316406,95.19999694824219,154.24000549316406,164.47000122070312,93.44000244140625,150.82000732421875,165.5500030517578,93.75,151.6699981689453,45618000,318764000,9261200
2024-05-21,164.66000366210938,95.37816619873047,153.1867218017578,164.66000366210938,95.38600158691406,153.6699981689453,165.8300018310547,95.4000015258789,153.99000549316406,163.10000610351562,93.18000030517578,151.9499969482422,164.0,93.5989990234375,152.3000030517578,30005500,328946000,7919400
2024-05-22,165.52000427246094,94.94219970703125,155.65892028808594,165.52000427246094,94.94999694824219,156.14999389648438,169.80999755859375,96.0199966430664,157.22999572753906,163.86000061035156,93.2490005493164,154.5399932861328,167.41000366210938,95.45899963378906,155.8800048828125,47426700,548648000,13455200
2024-05-23,160.42999267578125,103.79048156738281,156.59597778320312,160.42999267578125,103.79900360107422,157.08999633789062,173.13999938964844,106.31999969482422,160.77999877929688,158.27000427246094,101.5199966430664,155.8699951171875,170.17999267578125,102.02799987792969,159.17999267578125,91888800,835065000,20873000
2024-05-24,166.36000061035156,106.46025848388672,159.496826171875,166.36000061035156,106.46900177001953,160.0,167.66000366210938,106.4749984741211,160.66000366210938,160.25,103.0,156.7100067138672,161.41000366210938,104.4489974975586,157.1999969482422,54795400,429494000,11895500
2024-05-28,171.61000061035156,113.89164733886719,158.90867614746094,171.61000061035156,113.9010009765625,159.41000366210938,174.5500030517578,114.93900299072266,160.3800048828125,164.9600067138672,109.88300323486328,157.60000610351562,169.4199981689453,110.24400329589844,159.67999267578125,66495400,652728000,13964400
2024-05-29,165.13999938964844,114.81556701660156,153.8546142578125,165.13999938964844,114.82499694824219,154.33999633789062,168.47999572753906,115.49199676513672,156.8800048828125,162.91000366210938,110.9010009765625,153.2100067138672,167.4600067138672,113.05000305175781,156.75,56537500,557442000,15780000
2024-05-30,166.75,110.49092102050781,152.47897338867188,166.75,110.5,152.9600067138672,168.75,115.81900024414062,154.0500030517578,163.8000030517578,109.66300201416016,151.88999938964844,167.89999389648438,114.6500015258789,153.58999633789062,46479900,487350000,9711000
2024-05-31,166.89999389648438,109.6240005493164,150.5649871826172,166.89999389648438,109.63300323486328,151.0399932861328,169.5,112.71700286865234,152.5,160.07000732421875,106.94000244140625,147.80999755859375,166.64999389648438,112.5199966430664,151.47999572753906,64331900,613263000,13782600
2024-06-03,163.5500030517578,114.99055480957031,154.46270751953125,163.5500030517578,115.0,154.9499969482422,171.0800018310547,115.0,157.14999389648438,160.91000366210938,112.00299835205078,152.4600067138672,170.82000732421875,113.62100219726562,155.1199951171875,59157600,438392000,12924400
2024-06-04,159.99000549316406,116.42742919921875,151.99050903320312,159.99000549316406,116.43699645996094,152.47000122070312,164.8300018310547,116.5999984741211,153.7899932861328,158.8699951171875,114.04499816894531,150.99000549316406,162.83999633789062,115.71600341796875,153.39999389648438,48157200,403324000,10066700
2024-06-05,166.1699981689453,122.42994689941406,162.4076385498047,166.1699981689453,122.44000244140625,162.9199981689453,167.1199951171875,122.4489974975586,163.72999572753906,161.3800048828125,117.46800231933594,157.9499969482422,162.07000732421875,118.37100219726562,158.58999633789062,60507500,528402000,23192600
2024-06-06,166.77999877929688,120.9880599975586,161.56031799316406,166.77999877929688,120.99800109863281,162.07000732421875,169.50999450683594,125.58699798583984,164.6999969482422,163.86000061035156,118.31999969482422,160.36000061035156,165.4600067138672,124.0479965209961,164.52000427246094,47153700,664696000,14819100
2024-06-07,167.8699951171875,120.8780746459961,163.87301635742188,167.8699951171875,120.88800048828125,164.38999938964844,169.4499969482422,121.69200134277344,166.1199951171875,165.86000061035156,118.02200317382812,161.9600067138672,166.58999633789062,119.7699966430664,163.57000732421875,44796000,412386000,14023300
2024-06-10,160.33999633789062,121.77999877929688,167.63116455078125,160.33999633789062,121.79000091552734,168.16000366210938,165.5500030517578,123.0999984741211,169.83999633789062,159.61000061035156,117.01000213623047,162.4199981689453,162.47999572753906,120.37000274658203,164.0,67575600,314162700,12438400
2024-06-11,158.9600067138672,120.91000366210938,165.18887329101562,158.9600067138672,120.91000366210938,165.7100067138672,161.5399932861328,122.87000274658203,168.41000366210938,156.9199981689453,118.73999786376953,163.7899932861328,160.5,121.7699966430664,168.17999267578125,40497100,222551200,11508600
2024-06-12,160.24000549316406,125.19999694824219,172.43600463867188,160.24000549316406,125.19999694824219,172.97999572753906,162.24000549316406,126.87999725341797,176.05999755859375,158.6199951171875,122.56999969482422,171.5399932861328,160.32000732421875,123.05999755859375,173.36000061035156,48325800,299595000,20309500
2024-06-13,159.89999389648438,129.61000061035156,172.91000366210938,159.89999389648438,129.61000061035156,172.91000366210938,162.66000366210938,129.8000030517578,174.07000732421875,157.30999755859375,127.16000366210938,170.50999450683594,160.39999389648438,129.38999938964844,172.9499969482422,44442500,260704500,15591800
2024-06-14,159.6300048828125,131.8800048828125,172.50999450683594,159.6300048828125,131.8800048828125,172.50999450683594,161.33999633789062,132.83999633789062,173.63999938964844,157.61000061035156,128.32000732421875,170.36000061035156,158.5,129.9600067138672,172.0,34054000,309320400,9192500
2024-06-17,158.39999389648438,130.97999572753906,177.24000549316406,158.39999389648438,130.97999572753906,177.24000549316406,159.22999572753906,133.72999572753906,178.6699981689453,154.13999938964844,129.5800018310547,173.47999572753906,158.0,132.99000549316406,177.83999633789062,44507700,288504400,18593700
2024-06-18,154.6300048828125,135.5800018310547,179.69000244140625,154.6300048828125,135.5800018310547,179.69000244140625,157.24000549316406,136.3300018310547,184.86000061035156,153.33999633789062,130.69000244140625,178.99000549316406,156.99000549316406,131.13999938964844,180.02000427246094,51852000,294335100,27155100
